Date;Location;MinTemp;MaxTemp;Rainfall;Evaporation;Sunshine;WindGustDir;WindGustSpeed;WindDir9am;WindSpeed9am;Humidity9am;Pressure9am;Pressure3pm
08.10.2009;Albury;1.2;16.3;0;;;ESE;39;E;6;65;1024;1023.2
09.10.2009;Albury;3.2;18.2;0;;;SSE;33;ESE;11;63;1027.7;1025.7
10.10.2009;Albury;4.6;19;0;;;SE;22;SE;17;55;1029.5;1025.7
11.10.2009;Albury;6.4;18.7;0;;;W;48;SE;7;68;1022.6;1016.9
12.10.2009;Albury;5.8;23.3;0;;;W;59;SSE;9;88;1007.9;999.4
13.10.2009;Albury;6.6;17.7;2;;;N;50;N;17;70;1001.9;997.6
14.10.2009;Albury;9.5;15.1;7;;;W;65;WNW;26;88;1000.5;1002.7
15.10.2009;Albury;9.7;15.7;1.4;;;WNW;50;NW;15;79;1008.5;1007.8
16.10.2009;Albury;4.1;16.6;6.8;;;W;39;W;15;77;1016;1016.2
17.10.2009;Albury;4.6;19.2;0;;;WSW;28;SE;6;83;1022.7;1021.6
18.10.2009;Albury;5.1;20.3;0;;;NW;24;SSW;6;72;1026.9;1024.7
19.10.2009;Albury;5.1;22.7;0;;;NE;19;WSW;4;78;1026.6;1023.7
20.10.2009;Albury;6.9;26.6;0;;;NNW;30;SE;7;71;1022.9;1018.4
21.10.2009;Albury;8.8;27.1;0;;;SSE;20;ESE;7;73;1018.9;1017.4
22.10.2009;Albury;9.1;27.1;0;;;WSW;24;SE;9;67;1020.8;1018.4
23.10.2009;Albury;8.1;23.9;0;;;WNW;35;ENE;2;70;1019.6;1017.6
24.10.2009;Albury;7.4;25.4;0;;;WSW;30;E;9;68;1019.5;1016.2
25.10.2009;Albury;10.6;23.1;0;;;SE;63;WSW;2;68;1014.7;1013
26.10.2009;Albury;10.8;22;0;;;SE;35;SE;20;52;1023.8;1022
27.10.2009;Albury;5.9;24.1;0;;;ENE;26;S;7;64;1027.5;1023.1
28.10.2009;Albury;11.3;26.8;0;;;W;19;SE;4;67;1025.4;1020.9
29.10.2009;Albury;14.5;26.9;0;;;NNW;31;SE;9;65;1023.4;1020.6
30.10.2009;Albury;13.7;29.1;0;;;WSW;22;SE;11;75;1022.8;1019.5
31.10.2009;Albury;15.6;30.8;0;;;SSE;20;E;11;65;1022.3;1019
01.11.2009;Albury;17.8;34;0;;;WNW;33;SE;9;66;1021.6;1017.3
02.11.2009;Albury;18.7;32.4;0;;;S;20;SE;9;66;1018.8;1014.6
03.11.2009;Albury;18.7;24.3;0;;;W;46;W;24;46;1009.8;1011.9
04.11.2009;Albury;10;23.2;0;;;WNW;39;WSW;7;59;1017.1;1015.8
05.11.2009;Albury;6.6;25.3;0;;;NE;44;SE;7;67;1020.5;1017.3
06.11.2009;Albury;10.8;27.9;0;;;SSE;28;SE;11;55;1025;1021.8
07.11.2009;Albury;11.3;29.8;0;;;S;22;SE;6;57;1028.5;1025.3
08.11.2009;Albury;13.5;31.8;0;;;SSE;28;SE;4;55;1029.1;1024.8
09.11.2009;Albury;15.4;33.4;0;;;WSW;37;ESE;7;48;1025.4;1020.6
10.11.2009;Albury;15.9;35.2;0;;;SW;33;SE;7;49;1021;1017.2
11.11.2009;Albury;17.1;36;0;;;ESE;26;SSE;4;43;1021.4;1017.8
12.11.2009;Albury;16.7;35.1;0;;;WSW;43;E;2;49;1018.9;1014.8
13.11.2009;Albury;18.1;32.8;0;;;SE;31;SE;19;42;1017.2;1013.9
14.11.2009;Albury;13.4;35.4;0;;;W;46;SSE;13;55;1015.6;1011.2
15.11.2009;Albury;17.2;36.3;0;;;W;35;ENE;6;57;1009.8;1006.5
16.11.2009;Albury;15.3;35.1;0;;;W;54;SSE;4;46;1007;1002.6
17.11.2009;Albury;12.1;30.5;0;;;SSE;30;SSE;19;38;1008;1005.9
18.11.2009;Albury;11.4;33.5;0;;;N;24;S;9;53;1010;1007.1
19.11.2009;Albury;18.6;39.7;0;;;NW;37;NNE;17;29;1006.8;1004.6
20.11.2009;Albury;15.3;38.2;0;;;NW;78;SSE;4;45;1007.6;1002.3
21.11.2009;Albury;19.3;21;10.6;;;NE;37;NE;9;95;1010.8;1009
22.11.2009;Albury;18.3;28.3;25.8;;;NNW;61;;0;98;1003.7;1003.5
23.11.2009;Albury;11.9;23.6;0.4;;;W;24;WSW;7;63;1020.7;1020.6
24.11.2009;Albury;12.8;25.8;0;;;WNW;30;SSE;7;60;1024.6;1021.6
25.11.2009;Albury;17.2;32.9;0;;;SE;24;S;4;60;1020.8;1016
26.11.2009;Albury;21;34.5;0;;;N;78;SE;13;48;1012.2;1008.4
27.11.2009;Albury;15.9;26.2;10.2;;;N;24;NE;11;82;1010.7;1008.6
28.11.2009;Albury;17.1;26.4;0;;;W;52;WNW;24;48;1006.5;1002.7
29.11.2009;Albury;12.8;22.3;9.4;;;WNW;46;WSW;6;94;1000.5;1000.9
30.11.2009;Albury;13.2;23.9;2.4;;;SE;50;SSE;9;82;1010.3;1009.3
01.12.2009;Albury;12.3;23.6;0;;;E;37;SE;24;43;1018.4;1016.9
02.12.2009;Albury;10.6;27;0;;;WNW;39;SSE;7;48;1022;1018.9
03.12.2009;Albury;11.4;31.5;0;;;W;50;S;6;57;1019.2;1014.3
04.12.2009;Albury;12.3;27.5;0;;;WSW;44;SW;11;42;1015.9;1014.4
05.12.2009;Albury;10.7;26.7;0;;;W;37;SE;2;44;1015.1;1012.9
06.12.2009;Albury;11.1;30.7;0;;;W;28;NE;4;58;1015.9;1012.4
07.12.2009;Albury;13.4;31.9;0;;;W;39;ENE;6;47;1012.3;1009
08.12.2009;Albury;18.2;24.9;0;;;SW;54;WSW;13;58;1006.9;1006
09.12.2009;Albury;9.2;25.4;1.2;;;WNW;30;SSW;6;64;1011.6;1009.2
10.12.2009;Albury;14.2;27.4;0;;;W;52;SE;6;52;1008.9;1004.7
11.12.2009;Albury;9.2;22.6;1;;;SW;41;WSW;19;62;1016.9;1016.3
12.12.2009;Albury;9;26.5;0;;;WSW;39;ENE;4;52;1019.2;1016.1
13.12.2009;Albury;11.8;29.6;0;;;SW;43;SSE;2;52;1017.6;1015
14.12.2009;Albury;13.6;32;0;;;SSE;28;SSE;13;48;1018.7;1015.8
15.12.2009;Albury;13.1;34.7;0;;;SSW;28;SE;7;51;1019.4;1015.4
16.12.2009;Albury;14.6;38.6;0;;;NNW;39;SSE;9;45;1017;1012.3
17.12.2009;Albury;14.5;40.3;0;;;NW;107;S;9;40;1008.9;1005.7
18.12.2009;Albury;12.2;26.4;3;;;W;41;NW;11;60;1015;1014.1
19.12.2009;Albury;11.1;29.2;0;;;WSW;37;SSE;2;45;1016.2;1014.2
20.12.2009;Albury;12;31.3;0;;;NNW;31;SSE;7;52;1018.1;1013.7
21.12.2009;Albury;12.7;33.7;0;;;NW;39;ESE;6;48;1013.5;1009.6
22.12.2009;Albury;15.1;36.6;0;;;WSW;39;ENE;11;44;1010.9;1007.3
23.12.2009;Albury;18.1;38.2;0;;;E;37;SE;11;41;1012.4;1008.8
24.12.2009;Albury;22.9;34.6;0;;;NNE;63;N;31;21;1006.5;1006.3
25.12.2009;Albury;18.8;28.3;9.8;;;SE;31;;0;84;1009.8;1008
26.12.2009;Albury;17.1;31.3;0;;;N;33;SSE;17;56;1014.7;1011.9
27.12.2009;Albury;17.6;27.3;0;;;ENE;24;S;11;61;1016.3;1013.9
28.12.2009;Albury;17.8;35.9;0;;;SE;33;SW;6;58;1015.2;1012.6
29.12.2009;Albury;18.7;35.9;0;;;SSE;31;ENE;4;46;1020;1017
30.12.2009;Albury;19.8;36.8;0;;;N;33;S;4;41;1022;1016.7
31.12.2009;Albury;21.1;33.2;0;;;N;44;ENE;15;41;1016.8;1012
01.01.2010;Albury;19.4;31.9;5;;;NNE;39;NW;9;70;1012.2;1008.5
02.01.2010;Albury;18.6;29.1;12.4;;;W;56;S;6;88;1007.8;1006.2
03.01.2010;Albury;12.2;29.7;0;;;W;30;SSW;9;57;1014.4;1012.5
04.01.2010;Albury;14.8;32.8;0;;;SW;30;ENE;11;55;1017.5;1013.6
05.01.2010;Albury;15;35.8;0;;;W;46;E;4;46;1014.9;1011.5
06.01.2010;Albury;16.3;33.8;0;;;WNW;41;ENE;2;49;1014.1;1011.5
07.01.2010;Albury;15;33;0;;;SSE;28;NE;9;45;1014.9;1012.7
08.01.2010;Albury;17.4;36.4;0;;;N;30;SE;6;50;1018;1014.6
09.01.2010;Albury;19.6;39.8;0;;;W;41;ESE;7;48;1017.2;1013.1
10.01.2010;Albury;20.6;42.2;0;;;WSW;41;E;9;38;1015.4;1011.2
11.01.2010;Albury;21;42.2;0;;;NE;30;SE;11;39;1013.8;1009.1
12.01.2010;Albury;24.5;42.4;0.2;;;NNW;74;S;7;48;1007.7;1003.6
13.01.2010;Albury;22.6;28.4;0.4;;;SW;44;WSW;13;56;1009.8;1012
14.01.2010;Albury;15.7;31.7;3;;;SSW;35;SSE;15;55;1016.1;1013.2
15.01.2010;Albury;17.2;36.3;0;;;NNW;33;SE;11;51;1015.6;1011.4
16.01.2010;Albury;21.8;36.6;0;;;W;46;N;22;50;1009.6;1004.1
17.01.2010;Albury;16.8;25.6;0;;;WNW;57;W;20;51;1006.9;1005.5
18.01.2010;Albury;10.5;22.6;0;;;SW;52;W;22;44;1007.7;1007
19.01.2010;Albury;8.7;25.2;0;;;W;50;W;6;47;1011.5;1009.7
20.01.2010;Albury;11;32.9;0;;;W;48;SSE;2;52;1011.8;1008.8
21.01.2010;Albury;15.4;37.3;0;;;W;56;SE;2;39;1010.7;1008.1
22.01.2010;Albury;19.2;41.8;0;;;NNW;69;SE;7;40;1008.8;1003.7
23.01.2010;Albury;24.7;35.4;0;;;WSW;43;WNW;20;43;1006.7;1006.5
24.01.2010;Albury;14.4;33.7;0;;;SSW;28;SSE;6;50;1013.2;1009.7
25.01.2010;Albury;14.3;35.8;0;;;WNW;35;E;6;47;1011.4;1008.1
26.01.2010;Albury;15.1;35.9;0;;;WSW;39;;0;35;1010;1008.5
27.01.2010;Albury;17.7;36.4;0;;;W;43;S;7;45;1011.4;1007.9
28.01.2010;Albury;15.2;34.4;0;;;NW;35;SE;2;51;1008.5;1005.2
29.01.2010;Albury;16;35.2;0;;;SSE;35;SE;2;46;1009;1007.7
30.01.2010;Albury;18.9;36.5;0;;;NE;46;SSE;15;48;1015.3;1012
31.01.2010;Albury;21.7;36.3;0;;;NE;44;ENE;22;39;1014.2;1009.7
01.02.2010;Albury;21;38.2;0;;;E;67;S;4;46;1014;1009.9
02.02.2010;Albury;17.8;34.3;8.6;;;ENE;39;SSE;7;61;1016.1;1011.7
03.02.2010;Albury;17.9;35.6;0;;;E;57;SSE;15;36;1014;1008.5
04.02.2010;Albury;23.5;32;0;;;NNW;44;ENE;19;51;1010.8;1006.2
05.02.2010;Albury;19.2;26.1;52.2;;;SE;33;S;9;83;1009.9;1009.4
06.02.2010;Albury;19.5;30.3;5.6;;;SE;43;SE;20;55;1016.4;1015.7
07.02.2010;Albury;20.3;33.9;0;;;SE;37;SE;19;53;1020.8;1017.5
08.02.2010;Albury;23;34;0;;;NNW;37;ESE;7;66;1020.8;1017.8
10.02.2010;Albury;21.7;35.6;;;;SSW;46;;;64;1018.8;1014.7
12.02.2010;Albury;22.5;29.1;;;;SW;24;;;81;1008.5;1007.8
13.02.2010;Albury;20.8;27.1;0;;;NE;24;E;9;82;1009.9;1007.9
14.02.2010;Albury;20.5;30.3;0;;;SE;41;SSE;7;80;1006.8;1003.9
15.02.2010;Albury;17.8;26.8;0;;;ESE;52;SSW;7;76;1008.6;1008.8
16.02.2010;Albury;17.6;29;0;;;SE;31;SSE;19;48;1014.7;1013.3
18.02.2010;Albury;;31.2;;;;ESE;31;SSE;7;33;1020.4;1019.1
19.02.2010;Albury;16.4;30.3;0;;;NNE;26;E;9;54;1023.6;1019.6
20.02.2010;Albury;15.7;31.8;0;;;NW;57;SE;7;70;1018.9;1014.3
21.02.2010;Albury;19.6;34.7;0.6;;;SSW;59;SE;6;71;1015.3;1011.2
22.02.2010;Albury;20.2;26.4;3.6;;;E;46;ENE;4;83;1014.6;1011.9
23.02.2010;Albury;12.5;26.1;0.2;;;W;31;W;15;56;1017.3;1016.7
24.02.2010;Albury;12.8;28.5;0;;;SE;24;SE;9;57;1020.3;1018.4
25.02.2010;Albury;15;31;0;;;NNW;22;ESE;2;61;1023.9;1021.3
27.02.2010;Albury;;26.3;;;;NE;26;SE;9;70;1019.4;1018.3
28.02.2010;Albury;18.2;29.3;1.4;;;W;39;;0;84;1016.7;1013.6
02.03.2010;Albury;11.2;28.5;;;;SSE;28;SE;9;58;1019.3;1015.4
03.03.2010;Albury;12.5;31.2;0;;;ENE;19;;0;61;1018.6;1014.2
04.03.2010;Albury;15.1;;0;;;;;SE;7;70;1014.2;1009.8
05.03.2010;Albury;;22.3;0;;;NE;37;NE;24;74;1008.8;1006.6
06.03.2010;Albury;18.8;30.3;20.6;;;WSW;39;W;9;87;1010;1009
07.03.2010;Albury;18.3;22.9;5.8;;;SE;39;NW;15;89;1013.3;1008.8
08.03.2010;Albury;18.1;25.5;66;;;NW;56;N;11;79;1008.7;1007.5
09.03.2010;Albury;15.7;22.4;6.2;;;NW;46;WNW;20;90;1014.4;1015.9
11.03.2010;Albury;12.3;24.4;;;;SSE;28;SE;13;56;1031.4;1030.2
12.03.2010;Albury;10.6;25;0;;;NNE;20;S;4;72;1036.3;1033.6
13.03.2010;Albury;11.5;25.7;0;;;SE;24;;0;80;1035.2;1031.4
14.03.2010;Albury;12.2;26.3;0;;;SE;24;SSE;6;75;1030;1026
15.03.2010;Albury;13.2;26.6;0;;;E;22;;0;72;1025.5;1022.3
16.03.2010;Albury;12.5;28.6;0;;;ENE;46;;0;73;1023.8;1021
17.03.2010;Albury;13.3;29.6;0;;;SSW;19;N;2;76;1025.6;1023.3
18.03.2010;Albury;15.1;30.4;0;;;SSE;48;SE;2;73;1025.4;1022.2
19.03.2010;Albury;14.9;31.4;0;;;W;33;SSE;4;79;1020.4;1017.3
20.03.2010;Albury;16.7;31.9;0;;;W;35;SSE;6;77;1020.2;1017.9
21.03.2010;Albury;16.8;25.6;0;;;W;44;;0;78;1018.7;1017.7
22.03.2010;Albury;9.1;25.3;0;;;WNW;30;SSE;6;69;1020.8;1018.8
23.03.2010;Albury;8.3;27;0;;;WNW;31;S;6;79;1021.2;1018.6
24.03.2010;Albury;10.5;28.8;0;;;S;22;;0;81;1022;1019.5
25.03.2010;Albury;11.6;29.6;0;;;NNW;24;E;4;75;1021.8;1018
26.03.2010;Albury;12.6;30;0;;;WNW;24;;0;80;1019.2;1016.4
27.03.2010;Albury;15.6;30.2;0;;;E;20;;0;73;1019.8;1017
28.03.2010;Albury;17.2;28.7;0;;;W;39;ENE;4;79;1016.4;1011.8
29.03.2010;Albury;18.2;26.3;11;;;WNW;26;W;7;94;1015.8;1014.9
30.03.2010;Albury;16.5;26.9;0.4;;;SSW;28;;0;91;1019.6;1017.6
31.03.2010;Albury;13.4;26.1;0;;;SSE;28;SSE;9;71;1021.2;1018.1
01.04.2010;Albury;11.6;25.8;0;;;WNW;26;ESE;2;82;1020;1017.4
02.04.2010;Albury;10;25.1;0;;;SE;20;;0;78;1019.8;1017.4
03.04.2010;Albury;12.4;24.8;0;;;NE;26;;0;71;1020.7;1018.4
04.04.2010;Albury;12.5;24.8;0;;;SE;20;SE;13;58;1022.1;1018.2
05.04.2010;Albury;10.3;25.3;0;;;SE;17;SSE;2;76;1020.7;1016.3
06.04.2010;Albury;10.6;24.7;0;;;NE;33;;0;75;1017.9;1013.3
07.04.2010;Albury;15.7;23.4;3;;;N;30;NNE;17;87;1012.8;1010.5
08.04.2010;Albury;13.5;23.1;3.2;;;NW;46;WNW;13;84;1016.7;1015.3
09.04.2010;Albury;10.1;21.9;0;;;E;22;SE;4;73;1016.1;1011.3
10.04.2010;Albury;14.1;18.6;0.2;;;WNW;22;NE;6;84;1011.6;1009
11.04.2010;Albury;14.2;18.7;7;;;WNW;57;NW;17;86;1010.1;1010.2
12.04.2010;Albury;5.6;17.4;0;;;SW;41;W;19;71;1018.1;1017.3
13.04.2010;Albury;4.6;19.9;0;;;SW;19;SSW;4;82;1023.8;1021.1
14.04.2010;Albury;5.1;21.9;0;;;SSE;19;E;9;81;1023.6;1020.1
15.04.2010;Albury;6.1;23.5;0;;;SE;17;;0;79;1022.6;1020.7
16.04.2010;Albury;7.7;24.7;0;;;SSE;19;S;6;79;1026.5;1023
17.04.2010;Albury;8.5;25.4;0;;;ESE;17;ENE;7;74;1027.8;1024.4
18.04.2010;Albury;10.1;25.1;0;;;SSW;17;;0;67;1027.1;1023.2
19.04.2010;Albury;11.2;25.9;0;;;ESE;17;;0;81;1025.7;1021.9
20.04.2010;Albury;11.8;25.2;0;;;ENE;26;SSE;2;79;1024.6;1020.1
21.04.2010;Albury;12.3;27.5;0;;;NW;20;ENE;6;74;1022.8;1019.5
22.04.2010;Albury;11.4;27.3;0;;;WSW;17;;0;74;1023.6;1019.4
23.04.2010;Albury;11.3;29;0;;;NNW;35;ESE;7;89;1020.5;1014
24.04.2010;Albury;15.4;19.8;3.6;;;NNW;46;NNE;11;95;1013.4;1008.7
25.04.2010;Albury;10.8;18.5;17;;;W;37;WSW;11;72;1016.2;1017.6
26.04.2010;Albury;5.1;17.9;0;;;SSE;15;E;4;78;1026.5;1023
27.04.2010;Albury;7.1;16.1;0;;;ENE;17;;0;84;1020.9;1018
28.04.2010;Albury;9.7;17.3;1.6;;;NW;30;NE;6;84;1022;1019.6
29.04.2010;Albury;10.5;17.7;0.4;;;W;28;WSW;7;79;1021.9;1020.4
30.04.2010;Albury;5.6;19.1;0;;;ESE;13;;0;99;1026.8;1024.4
01.05.2010;Albury;5.9;21.1;0.2;;;N;22;;0;84;1027.9;1024.1
02.05.2010;Albury;4.8;20.7;0;;;SSW;15;NE;7;97;1026.7;1024.3
03.05.2010;Albury;6.8;23;0;;;NNW;30;;0;83;1027.1;1021.9
04.05.2010;Albury;8;25.3;0.2;;;WNW;61;WSW;7;92;1017.8;1011.2
05.05.2010;Albury;8.9;14.5;3;;;W;39;NW;17;84;1016.1;1015.5
06.05.2010;Albury;7.1;15.3;0;;;W;35;NW;11;78;1022.3;1021.6
07.05.2010;Albury;5.7;17.5;0;;;W;20;S;2;89;1024.7;1021.7
08.05.2010;Albury;9.6;19.3;0;;;SSE;13;;0;84;1023.7;1021.1
09.05.2010;Albury;5.7;19.5;0;;;ENE;17;E;7;99;1023.4;1019.6
10.05.2010;Albury;5;19.8;0;;;ENE;17;S;2;99;1020.8;1015.2
11.05.2010;Albury;3;15.6;0;;;WSW;43;WNW;9;77;1012.5;1014.8
12.05.2010;Albury;1.3;14.9;0;;;W;28;ESE;7;81;1022.8;1021.5
13.05.2010;Albury;1;17.1;0;;;W;30;;0;79;1024.1;1019.9
14.05.2010;Albury;3.1;17.7;0.2;;;SE;15;E;7;99;1021.2;1017.1
15.05.2010;Albury;2.2;18.4;0;;;SE;13;;0;83;1019.9;1017.3
16.05.2010;Albury;1.7;17.5;0;;;ESE;13;;0;84;1021.6;1018.9
17.05.2010;Albury;4.5;17;0;;;ESE;48;S;7;92;1021.1;1017.9
18.05.2010;Albury;1.6;19.7;0;;;WNW;17;NNW;7;90;1020.9;1018.7
19.05.2010;Albury;1.4;18.5;0;;;W;28;;0;86;1024.1;1021.3
20.05.2010;Albury;2.1;16.5;0;;;N;13;;0;88;1023.8;1020.4
21.05.2010;Albury;1.7;17.9;0;;;SSE;15;;0;92;1022.3;1019.3
22.05.2010;Albury;1.1;17.1;0;;;ESE;22;;0;76;1023.3;1020.5
23.05.2010;Albury;0.9;18.1;0;;;NNW;24;ESE;4;76;1023.5;1019.2
24.05.2010;Albury;5.2;16.3;0;;;ESE;20;ESE;9;74;1017.6;1013.3
25.05.2010;Albury;10.2;14.9;10.4;;;E;26;E;7;88;1008.7;1005
26.05.2010;Albury;8.4;19;13.4;;;SSE;30;SE;11;71;1008.9;1010.1
27.05.2010;Albury;5.7;16.6;0.2;;;SSE;11;;0;92;1019.6;1018
28.05.2010;Albury;6.4;17;0;;;ENE;22;;0;96;1019.4;1014.3
29.05.2010;Albury;9.4;15;28;;;N;26;E;9;99;1005.7;1002.8
30.05.2010;Albury;8.8;20.2;5.8;;;SE;46;SSW;11;99;1004.7;1004.8
31.05.2010;Albury;10.7;19.1;0;;;SSE;48;SSE;19;54;1015.2;1014.8
01.06.2010;Albury;4.2;16.6;0;;;SE;13;;0;89;1020.7;1018.5
02.06.2010;Albury;4.3;17.7;0;;;W;13;;0;93;1022.3;1020.6
03.06.2010;Albury;3.4;17.7;0;;;SSE;17;;0;79;1026.5;1023.5
04.06.2010;Albury;3.1;18.4;0;;;W;19;;0;82;1023.6;1019.4
05.06.2010;Albury;1.7;10.2;0;;;SW;17;ESE;7;99;1018.7;1015.8
06.06.2010;Albury;5;15.8;0;;;SW;13;SE;7;97;1020.6;1020.4
07.06.2010;Albury;0.4;14;0;;;S;17;;0;80;1026.7;1024.3
08.06.2010;Albury;3.1;12.2;0;;;WNW;19;SSE;2;89;1023.7;1019.5
09.06.2010;Albury;5.3;8.4;0;;;WNW;37;NNW;11;81;1012.9;1011.1
10.06.2010;Albury;4.9;12.9;2.4;;;W;44;WSW;15;85;1021.2;1021.1
11.06.2010;Albury;7.2;13.2;0;;;W;28;WSW;6;82;1023;1019.7
12.06.2010;Albury;0;13.3;0;;;W;22;;0;95;1025.4;1024.3
13.06.2010;Albury;-1;13.1;0;;;ESE;11;NNW;6;83;1031.8;1030.7
14.06.2010;Albury;-2;13.2;0;;;ESE;17;;0;85;1035.2;1032
15.06.2010;Albury;-0.3;12.8;0;;;SSE;11;SE;2;92;1032.3;1028.3
16.06.2010;Albury;1.5;15.5;0;;;NNW;52;E;4;91;1027.4;1022.1
17.06.2010;Albury;7.4;16.2;11.6;;;W;94;NNW;30;82;1010;1010.4
18.06.2010;Albury;3;12.2;2.2;;;W;24;NW;7;88;1019.6;1018
19.06.2010;Albury;6.9;15.2;1.8;;;WNW;35;WNW;17;95;1019.4;1019.6
20.06.2010;Albury;3.6;13.1;0;;;NW;39;;0;98;1027.2;1026.7
21.06.2010;Albury;5;12.5;0.4;;;W;17;S;9;99;1034.5;1033.8
22.06.2010;Albury;3;14.8;0;;;SE;15;;0;94;1037.3;1035.2
23.06.2010;Albury;3.5;16.5;0;;;E;20;;0;89;1036.9;1032.9
24.06.2010;Albury;3.4;17;0;;;ENE;24;E;4;85;1030.1;1024.7
25.06.2010;Albury;7;16.1;0;;;NNE;31;E;9;83;1021.9;1018.6
26.06.2010;Albury;6.2;12.1;10.2;;;WNW;35;WNW;4;86;1020.5;1020.5
27.06.2010;Albury;0.6;11.9;0.2;;;W;22;SW;2;99;1024.3;1021.8
28.06.2010;Albury;-0.6;8.3;0;;;NNW;52;SE;7;99;1022.7;1020.3
29.06.2010;Albury;2.3;9.4;0;;;N;20;ENE;9;71;1021.2;1019.4
30.06.2010;Albury;5.1;9.8;0.2;;;N;24;SSE;6;81;1020.7;1019.6
01.07.2010;Albury;3.2;11.9;1.2;;;NNE;13;;0;99;1025.2;1024.3
02.07.2010;Albury;0.2;10.9;0.2;;;ESE;19;S;2;99;1027.6;1024
03.07.2010;Albury;1;10.3;0;;;NNW;11;;0;99;1030.5;1029.8
04.07.2010;Albury;1.5;10.8;0;;;E;13;SSE;4;99;1032.5;1029
05.07.2010;Albury;1.8;12.1;0.2;;;SE;22;SSE;7;99;1027.5;1022.8
06.07.2010;Albury;2.3;13.9;5.6;;;SSE;35;WNW;7;94;1020.9;1019.2
07.07.2010;Albury;1.5;13.5;0;;;NNE;50;;0;99;1026.9;1025.1
08.07.2010;Albury;2.1;14.8;0.4;;;ESE;13;;0;99;1029.5;1026.6
09.07.2010;Albury;0;14.6;0;;;ENE;15;;0;90;1030.9;1027.1
10.07.2010;Albury;1.5;16.1;0;;;N;46;NNW;6;96;1024.1;1019.5
11.07.2010;Albury;5;15.4;13.4;;;N;28;W;4;99;1020.6;1019.6
12.07.2010;Albury;3.5;15.3;0.2;;;SE;13;E;9;99;1024.3;1021
13.07.2010;Albury;3.5;16.3;0;;;WNW;59;NW;7;98;1016.8;1008.9
14.07.2010;Albury;6.2;10;21.4;;;NW;57;NW;24;82;1009.2;1008.7
15.07.2010;Albury;3.4;12.2;11;;;WNW;43;W;13;85;1020.2;1022
16.07.2010;Albury;0.6;13.1;0;;;ENE;48;NNE;2;99;1028.7;1026.3
17.07.2010;Albury;-0.4;11.5;0;;;E;15;ESE;6;99;1029.2;1025.9
18.07.2010;Albury;0.7;12.8;0;;;ENE;24;NE;9;96;1023.1;1018.7
19.07.2010;Albury;5;13.5;1.6;;;NW;20;S;4;99;1018.8;1017.8
20.07.2010;Albury;0.5;11.6;0.2;;;WNW;19;SSE;7;99;1025.4;1024
21.07.2010;Albury;0.6;12.9;0;;;W;17;;0;99;1029.3;1027.1
22.07.2010;Albury;-0.5;13.8;0;;;SW;19;;0;89;1032.7;1030.7
23.07.2010;Albury;0.1;15.7;0;;;W;17;E;7;99;1035.5;1032
24.07.2010;Albury;1;14.6;0;;;W;22;ENE;6;99;1032.1;1028.9
25.07.2010;Albury;2.5;14.3;0.2;;;W;20;S;4;99;1031.7;1029.1
26.07.2010;Albury;1.9;14.9;0.2;;;WSW;19;;0;99;1035.9;1034.1
27.07.2010;Albury;-1.2;15;0.2;;;SSE;15;;0;85;1036.1;1031.5
28.07.2010;Albury;2.1;12.6;0;;;ESE;15;N;4;80;1027.8;1022.3
29.07.2010;Albury;5.8;14.8;6.2;;;NW;20;;0;99;1018.5;1014.9
30.07.2010;Albury;8.9;14.9;0;;;NNE;30;ENE;2;91;1015.5;1013.5
31.07.2010;Albury;7.5;12.3;2.2;;;W;30;WSW;4;100;1013.7;1015.6
01.08.2010;Albury;7.5;10.1;4.2;;;WNW;41;N;20;86;1016.3;1014.6
02.08.2010;Albury;5.4;14.7;18.6;;;W;39;W;15;85;1019.5;1018.7
03.08.2010;Albury;1.2;15.7;0;;;WNW;28;;0;86;1023.2;1020.1
05.08.2010;Albury;;11.8;;;;WSW;28;N;2;97;1019.5;1018.3
06.08.2010;Albury;0.7;12.6;0.2;;;NW;22;SE;6;99;1024.5;1022.8
07.08.2010;Albury;-0.6;13.1;0.2;;;ESE;15;;0;83;1026.9;1023.3
08.08.2010;Albury;-1.3;12.6;0;;;SSE;15;;0;86;1022.2;1018.8
09.08.2010;Albury;0.3;15.5;0;;;E;31;NW;6;79;1022.4;1019
10.08.2010;Albury;4.4;16;7.2;;;NNW;41;E;9;86;1013.9;1008.7
11.08.2010;Albury;7.2;10.4;8.2;;;NNE;33;NE;11;96;1006.2;1000.1
12.08.2010;Albury;4.5;14.9;10.8;;;SW;50;W;19;91;1005.7;1008
13.08.2010;Albury;1.6;15;0;;;W;20;;0;99;1016.7;1013.5
14.08.2010;Albury;3.2;13;0;;;ENE;41;NE;15;85;1014.4;1006.9
15.08.2010;Albury;7.2;12.1;1.8;;;WNW;46;NNE;11;83;1004.5;1004.4
16.08.2010;Albury;6.4;11.8;10.2;;;W;56;N;17;94;1013.8;1013.8
17.08.2010;Albury;-1;12.1;3.8;;;E;15;;0;87;1024.1;1020.4
18.08.2010;Albury;1.3;11.8;0.2;;;ENE;31;;0;92;1016.9;1006.3
19.08.2010;Albury;5;15.1;15.4;;;NW;57;NNW;15;85;1008.2;1007.8
20.08.2010;Albury;4.5;11.7;2;;;W;46;WNW;20;82;1015.7;1014.8
21.08.2010;Albury;6.3;12.9;0;;;WNW;39;WNW;17;86;1018.7;1017.8
22.08.2010;Albury;2.1;15.3;0.2;;;N;26;E;7;87;1024;1020.5
